SbjNum,Province,Districts,AREA TYPE,Gender,Number of Radio Sets,Number of Cars,LSM GROUP,Educational Qualification,Religion,Work Status,Social Class,Gross Monthly Income,Clothing P6M,Age Range
60553081,Copperbelt,Kalulushi,Urban,Female,3,None,C2,Don’t know (DON’T READ),Anglican/Protestant,Housewife,C2,"K 2,500   -  K 3,154",Yes,35 – 44
60553130,Copperbelt,Chingola,Urban,Male,1,None,AB,Completed high School,Roman Catholic,Unemployed [SEEKING A JOB],C1,Under K 849,Yes,18 – 24
60553131,Copperbelt,Chingola,Urban,Female,1,One,AB,Completed high School,Others,Unemployed [SEEKING A JOB],C1,Under K 849,Yes,18 – 24
60553775,Muchinga,Nakonde,Urban,Male,2,Two or More,AB,Completed high School,Seventh Day Adventists,Self employed,C1,"K 2,500   -  K 3,154",Yes,25 – 34
60553776,Muchinga,Nakonde,Urban,Female,1,None,C1,Some university,Other Christian,Student,Do not know,Do not know,Yes,25 – 34
60553921,Southern,Mazabuka,Urban,Female,1,None,C1,Some high school,Seventh Day Adventists,Student,D,"K 1675- K2,499",Yes,18 – 24
60553922,Southern,Mazabuka,Urban,Female,1,None,C2,Completed high School,Other Christian,Working Part-Time,D,Under K 849,Yes,18 – 24
60554675,Copperbelt,Kitwe,Urban,Male,3,One,AB,University completed,Roman Catholic,Unemployed [SEEKING A JOB],C1,"K 1675- K2,499",Yes,25 – 34
60554815,Copperbelt,Chilililabombwe,Urban,Female,3,None,AB,Completed high School,Others,Unemployed [NOT SEEKING A JOB],No Income,No Income,Yes,25 – 34
60554971,Copperbelt,Chingola,Urban,Male,1,None,C1,Completed high School,Other Christian,Self employed,C1,"K 6,103   -  K 7,892",Yes,45 - 60
60555110,Copperbelt,Mufulira,Urban,Female,0,One,AB,Any other post-high school qualification,Anglican/Protestant,Working Full-Time,C2,"K 3,155   -  K 3,890",Yes,35 – 44
60555311,Copperbelt,Kalulushi,Urban,Male,3,None,C1,Some university,Other Christian,Self employed,D,K 850-K 1674,Yes,18 – 24
60555743,Copperbelt,Kitwe,Urban,Male,3,One,AB,Some university,Anglican/Protestant,Unemployed [SEEKING A JOB],C1,No Income,Yes,18 – 24
60555767,Copperbelt,Kitwe,Urban,Male,2,None,C1,Completed high School,Orthodox,Working Part-Time,D,K 850-K 1674,No,25 – 34
60555768,Copperbelt,Kitwe,Urban,Male,3,One,C2,Completed high School,Orthodox,Working Full-Time,C2,"K 1675- K2,499",Yes,25 – 34
60555769,Copperbelt,Kitwe,Urban,Female,3,None,C2,No formal education,Seventh Day Adventists,Working Part-Time,D,Under K 849,Yes,25 – 34
60555770,Copperbelt,Kitwe,Urban,Female,3,One,C1,Completed high School,Orthodox,Housewife,C1,"K 26,320   -  K 29,689",Yes,25 – 34
60556109,Copperbelt,Kitwe,Urban,Female,1,None,AB,Completed high School,Others,Working Full-Time,D,"K 1675- K2,499",Yes,45 - 60
60556261,Copperbelt,Chingola,Urban,Female,0,None,C2,Primary school completed,Other Christian,Housewife,Do not know,Under K 849,Yes,35 – 44
60556427,Muchinga,Nakonde,Urban,Male,1,None,D,Completed high School,Anglican/Protestant,Self employed,C2,"K 3,155   -  K 3,890",Yes,35 – 44
60556428,Muchinga,Nakonde,Urban,Female,1,None,C1,Some primary school,Roman Catholic,Housewife,Do not know,No Income,Yes,18 – 24
60556558,Copperbelt,Chilililabombwe,Urban,Female,1,One,AB,University completed,Roman Catholic,Working Full-Time,Do not know,Do not know,Yes,35 – 44
60558612,Copperbelt,Kitwe,Urban,Female,2,One,C1,Completed high School,Roman Catholic,Working Part-Time,C1,"K 2,500   -  K 3,154",Yes,45 - 60
60558636,Lusaka,Lusaka,Urban,Male,1,None,C2,Some high school,Roman Catholic,Working Part-Time,D,Under K 849,Yes,45 - 60
60558637,Lusaka,Lusaka,Urban,Male,1,None,C2,Some high school,Seventh Day Adventists,Working Part-Time,D,K 850-K 1674,Yes,25 – 34
60558638,Lusaka,Lusaka,Urban,Male,1,None,C2,Some high school,Others,Working Full-Time,D,K 850-K 1674,No,25 – 34
60558639,Lusaka,Lusaka,Urban,Male,2,One,AB,Completed high School,Others,Retired - voluntary scholarspensioners,C2,"K 3,891  -  K 4,627",Yes,45 - 60
60558640,Lusaka,Lusaka,Urban,Female,1,None,C1,Completed high School,Others,Self employed,D,K 850-K 1674,Yes,25 – 34
60558982,Copperbelt,Chilililabombwe,Urban,Female,2,One,AB,Completed high School,Seventh Day Adventists,Housewife,AB,"K 17,500   - K  21,370",Yes,18 – 24
60558985,Copperbelt,Kitwe,Urban,Male,1,None,C2,Completed high School,Seventh Day Adventists,Working Full-Time,D,K 850-K 1674,Yes,35 – 44
60559081,Copperbelt,Chingola,Urban,Female,1,None,C1,Some high school,Roman Catholic,Student,C2,Under K 849,Yes,18 – 24
60559082,Copperbelt,Chingola,Urban,Female,1,None,C2,Some primary school,Other Christian,Self employed,No Income,Under K 849,Yes,35 – 44
60559105,Southern,Mazabuka,Urban,Female,1,None,C2,Some high school,Anglican/Protestant,Unemployed [SEEKING A JOB],D,Under K 849,Yes,25 – 34
60559106,Southern,Mazabuka,Urban,Male,1,None,C1,Completed high School,Seventh Day Adventists,Working Part-Time,D,Under K 849,Yes,18 – 24
60559161,Copperbelt,Ndola,Urban,Female,0,Two or More,AB,Primary school completed,Anglican/Protestant,Working Full-Time,D,"K 1675- K2,499",No,35 – 44
60559162,Copperbelt,Ndola,Urban,Female,1,None,C1,Some high school,Others,Self employed,D,Under K 849,Yes,18 – 24
60559165,Copperbelt,Ndola,Urban,Female,2,None,AB,Some high school,Other Christian,Self employed,D,Under K 849,Yes,35 – 44
60559241,Copperbelt,Mufulira,Urban,Female,0,One,AB,Any other post-high school qualification,Anglican/Protestant,Working Full-Time,Do not know,Do not know,No,35 – 44
60559883,Muchinga,Nakonde,Urban,Male,1,None,C1,Completed high School,Anglican/Protestant,Working Full-Time,D,"K 1675- K2,499",Yes,25 – 34
60559884,Muchinga,Nakonde,Urban,Male,1,None,C1,Completed high School,Seventh Day Adventists,Working Full-Time,Do not know,Do not know,Yes,45 - 60
60560017,Copperbelt,Kitwe,Urban,Male,3,One,C1,Completed high School,Orthodox,Working Part-Time,C2,"K 21,371   -  K 26,319",Yes,25 – 34
60560018,Copperbelt,Kitwe,Urban,Female,3,None,C1,Completed high School,Orthodox,Working Part-Time,C2,"K 2,500   -  K 3,154",Yes,25 – 34
60560019,Copperbelt,Kitwe,Urban,Female,0,None,C1,Some university,Orthodox,Working Full-Time,C2,"K 21,371   -  K 26,319",Yes,15 – 17
60560263,Copperbelt,Luanshya,Urban,Female,1,One,AB,Some high school,Anglican/Protestant,Student,C1,"K 3,891  -  K 4,627",Yes,18 – 24
60560264,Copperbelt,Luanshya,Urban,Male,1,One,C1,Some high school,Roman Catholic,Student,C1,"K 6,103   -  K 7,892",Yes,15 – 17
60560265,Copperbelt,Luanshya,Urban,Male,1,One,C1,University completed,Roman Catholic,Retired - voluntary scholarspensioners,C1,"K 11,262  -  K 14,631",Yes,45 - 60
60560266,Copperbelt,Luanshya,Urban,Female,1,None,AB,Some university,Anglican/Protestant,Working Full-Time,C1,"K 5,365  -  K 6,102",Yes,18 – 24
60560267,Copperbelt,Luanshya,Urban,Female,1,None,AB,Some high school,Anglican/Protestant,Self employed,C1,"K 3,891  -  K 4,627",Yes,35 – 44
60560376,Copperbelt,Chilililabombwe,Urban,Female,2,None,C1,Completed high School,Others,Unemployed [NOT SEEKING A JOB],No Income,No Income,Yes,18 – 24
60560778,Copperbelt,Ndola,Urban,Female,2,None,C1,Some primary school,Other Christian,Self employed,D,Under K 849,No,45 - 60
60560909,Southern,Mazabuka,Urban,Female,1,None,C1,Completed high School,Anglican/Protestant,Working Part-Time,D,Under K 849,Yes,18 – 24
60560910,Southern,Mazabuka,Urban,Male,1,None,C1,Completed high School,Other Christian,Working Part-Time,D,K 850-K 1674,Yes,18 – 24
60561650,Copperbelt,Mufulira,Urban,Female,0,None,AB,Some university,Anglican/Protestant,Working Full-Time,Do not know,Do not know,Yes,25 – 34
60561765,Copperbelt,Luanshya,Urban,Female,1,None,C1,Completed high School,Anglican/Protestant,Self employed,C1,"K 3,891  -  K 4,627",Yes,25 – 34
60562093,Lusaka,Kafue,Urban,Male,1,None,C1,Some high school,Roman Catholic,Refused/ don’t know (DON’T READ),No Income,No Income,No,18 – 24
60562094,Lusaka,Kafue,Urban,Female,0,None,AB,Some high school,Others,Refused/ don’t know (DON’T READ),No Income,No Income,Yes,18 – 24
60562095,Lusaka,Kafue,Urban,Female,1,None,C1,Some high school,Seventh Day Adventists,Refused/ don’t know (DON’T READ),No Income,No Income,No,15 – 17
60562096,Lusaka,Kafue,Urban,Male,1,None,C1,Some high school,Seventh Day Adventists,Refused/ don’t know (DON’T READ),No Income,No Income,Yes,15 – 17
60562097,Lusaka,Kafue,Urban,Male,1,None,C1,Some high school,Seventh Day Adventists,Refused/ don’t know (DON’T READ),No Income,No Income,Yes,15 – 17
60562098,Lusaka,Kafue,Urban,Female,1,None,C1,Some primary school,Roman Catholic,Refused/ don’t know (DON’T READ),No Income,No Income,No,35 – 44
60562099,Lusaka,Kafue,Urban,Female,1,None,C1,Completed high School,Other Christian,Working Full-Time,C2,"K 2,500   -  K 3,154",Yes,25 – 34
60562100,Lusaka,Kafue,Urban,Male,0,None,AB,Completed high School,Other Christian,Refused/ don’t know (DON’T READ),No Income,No Income,Yes,18 – 24
60562101,Lusaka,Kafue,Urban,Male,1,One,C1,Completed high School,Seventh Day Adventists,Refused/ don’t know (DON’T READ),No Income,No Income,Yes,18 – 24
60562109,Copperbelt,Ndola,Urban,Female,1,None,C2,Some primary school,Other Christian,Self employed,D,Under K 849,Yes,35 – 44
60562227,Northern,Kasama,Urban,Female,1,None,C2,Some high school,Others,Student,Do not know,No Income,Yes,18 – 24
60562228,Northern,Kasama,Urban,Male,1,None,C2,Any other post-high school qualification,Roman Catholic,Retired - voluntary scholarspensioners,No Income,No Income,Yes,45 - 60
60562229,Northern,Kasama,Urban,Male,1,One,C1,Any other post-high school qualification,Other Christian,Working Full-Time,C2,"K 3,891  -  K 4,627",Yes,35 – 44
60562230,Northern,Kasama,Urban,Female,3,None,C2,Completed high School,Other Christian,Housewife,Do not know,No Income,Yes,25 – 34
60562231,Northern,Kasama,Urban,Female,0,None,C2,Completed high School,Other Christian,Unemployed [SEEKING A JOB],Do not know,Do not know,Yes,18 – 24
60562232,Northern,Kasama,Rural,Female,1,None,C2,Primary school completed,Roman Catholic,Unemployed [SEEKING A JOB],Do not know,No Income,Yes,18 – 24
60562800,Copperbelt,Kitwe,Urban,Female,3,One,C1,Completed high School,Roman Catholic,Student,C2,K 850-K 1674,Yes,45 - 60
60563529,Lusaka,Lusaka,Urban,Male,1,None,AB,Completed high School,Others,Self employed,D,K 850-K 1674,Yes,18 – 24
60563620,Central,Kapiri Mposhi,Urban,Female,1,None,C1,Completed high School,Other Christian,Unemployed [SEEKING A JOB],C2,"K 3,891  -  K 4,627",Yes,18 – 24
60563621,Central,Kapiri Mposhi,Urban,Female,1,None,C2,Completed high School,Other Christian,Working Full-Time,C2,"K 4,628   -  K 5,364",Yes,25 – 34
60563622,Central,Kapiri Mposhi,Urban,Male,1,None,C1,Completed high School,Other Christian,Self employed,C2,"K 3,155   -  K 3,890",Yes,18 – 24
60563623,Central,Kapiri Mposhi,Urban,Female,1,None,C2,Any other post-high school qualification,Other Christian,Housewife,C2,"K 2,500   -  K 3,154",Yes,25 – 34
60563624,Central,Kapiri Mposhi,Urban,Female,0,None,C2,Some high school,Other Christian,Student,C2,"K 2,500   -  K 3,154",Yes,15 – 17
60563625,Central,Kapiri Mposhi,Urban,Female,1,None,C2,Primary school completed,Other Christian,Housewife,C2,"K 2,500   -  K 3,154",Yes,25 – 34
60563626,Central,Kapiri Mposhi,Urban,Male,1,None,C1,Some university,Other Christian,Self employed,C2,"K 4,628   -  K 5,364",Yes,35 – 44
60563627,Central,Kapiri Mposhi,Urban,Male,1,None,C2,Some high school,Other Christian,Student,C2,"K 2,500   -  K 3,154",Yes,18 – 24
60563628,Central,Kapiri Mposhi,Urban,Female,0,None,C2,Some high school,Other Christian,Student,C2,No Income,Yes,15 – 17
60563629,Central,Kapiri Mposhi,Urban,Female,1,None,C1,Completed high School,Other Christian,Working Full-Time,D,"K 1675- K2,499",Yes,25 – 34
60564342,Southern,Mazabuka,Urban,Male,1,None,C1,Completed high School,Anglican/Protestant,Working Full-Time,C2,"K 2,500   -  K 3,154",Yes,25 – 34
60564875,North-Western,Solwezi,Urban,Male,1,Two or More,AB,Completed high School,Roman Catholic,Retired - voluntary scholarspensioners,C1,"K 6,103   -  K 7,892",Yes,45 - 60
60564876,North-Western,Solwezi,Urban,Male,1,None,C1,Any other post-high school qualification,Roman Catholic,Retired - voluntary scholarspensioners,C2,"K 3,891  -  K 4,627",Yes,45 - 60
60564877,North-Western,Solwezi,Urban,Female,1,Two or More,AB,Any other post-high school qualification,Seventh Day Adventists,Retired - voluntary scholarspensioners,C2,"K 4,628   -  K 5,364",Yes,45 - 60
60564878,North-Western,Solwezi,Urban,Male,1,One,C1,University completed,Roman Catholic,Student,C1,"K 6,103   -  K 7,892",Yes,18 – 24
60564879,North-Western,Solwezi,Urban,Male,1,None,AB,University completed,Roman Catholic,Working Full-Time,C2,"K 4,628   -  K 5,364",Yes,25 – 34
60564880,North-Western,Solwezi,Urban,Female,1,None,C1,Any other post-high school qualification,Roman Catholic,Retired - voluntary scholarspensioners,C2,"K 4,628   -  K 5,364",Yes,45 - 60
60565711,Copperbelt,Mufulira,Urban,Male,1,One,AB,Any other post-high school qualification,Other Christian,Unemployed [SEEKING A JOB],Do not know,Do not know,Yes,18 – 24
60566078,Lusaka,Lusaka,Urban,Female,1,None,D,Some high school,Other Christian,Student,Do not know,No Income,Yes,18 – 24
60566079,Lusaka,Lusaka,Urban,Female,1,None,D,Some primary school,Other Christian,Working Part-Time,Do not know,No Income,No,45 - 60
60566403,Lusaka,Lusaka,Urban,Female,0,None,D,Some high school,Other Christian,Unemployed [NOT SEEKING A JOB],No Income,No Income,Yes,18 – 24
60566478,Lusaka,Lusaka,Urban,Female,1,None,C1,Completed high School,Seventh Day Adventists,Self employed,C1,"K 6,103   -  K 7,892",Yes,35 – 44
60566479,Lusaka,Lusaka,Urban,Female,1,Two or More,AB,University completed,Other Christian,Retired - voluntary scholarspensioners,C1,"K 5,365  -  K 6,102",Yes,45 - 60
60566480,Lusaka,Lusaka,Urban,Female,0,None,C1,Some high school,Other Christian,Student,C2,Under K 849,No,18 – 24
60566481,Lusaka,Lusaka,Urban,Female,0,One,AB,Some university,Other Christian,Student,C1,K 850-K 1674,Yes,25 – 34
60567058,Lusaka,Lusaka,Urban,Female,1,None,AB,Some high school,Roman Catholic,Working Full-Time,C1,K 850-K 1674,Yes,25 – 34
60567059,Lusaka,Lusaka,Urban,Female,1,None,C1,Some high school,Anglican/Protestant,Student,Do not know,No Income,Yes,18 – 24
60567060,Lusaka,Lusaka,Urban,Female,1,None,D,Some high school,Anglican/Protestant,Unemployed [NOT SEEKING A JOB],Do not know,Do not know,Yes,18 – 24
60567061,Lusaka,Lusaka,Urban,Male,1,None,C1,Completed high School,Anglican/Protestant,Working Full-Time,Do not know,Do not know,Yes,25 – 34
60567062,Lusaka,Lusaka,Urban,Male,1,None,C1,University completed,Other Christian,Self employed,Do not know,Do not know,Yes,25 – 34
60567063,Lusaka,Lusaka,Urban,Female,0,None,C1,Completed high School,Other Christian,Working Full-Time,Do not know,Do not know,Yes,18 – 24
60567064,Lusaka,Lusaka,Urban,Male,1,None,C1,Primary school completed,Seventh Day Adventists,Self employed,Do not know,Do not know,Yes,35 – 44
60567070,Central,Mkushi,Urban,Female,0,One,AB,Some university,Anglican/Protestant,Working Full-Time,C1,"K 4,628   -  K 5,364",Yes,18 – 24
60567071,Central,Mkushi,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Self employed,C2,"K 3,155   -  K 3,890",Yes,18 – 24
60567072,Central,Mkushi,Urban,Male,1,None,C1,Completed high School,Roman Catholic,Working Part-Time,C2,"K 2,500   -  K 3,154",Yes,25 – 34
60567073,Central,Mkushi,Urban,Male,1,None,C1,Some high school,Anglican/Protestant,Self employed,C2,"K 2,500   -  K 3,154",Yes,25 – 34
60567074,Central,Mkushi,Urban,Female,1,None,AB,Completed high School,Anglican/Protestant,Self employed,C2,"K 3,891  -  K 4,627",Yes,18 – 24
60567075,Central,Mkushi,Urban,Male,1,None,AB,Completed high School,Roman Catholic,Working Part-Time,C2,"K 3,155   -  K 3,890",Yes,25 – 34
60567076,Central,Mkushi,Urban,Male,0,None,C1,Some high school,Other Christian,Student,C2,"K 3,891  -  K 4,627",Yes,18 – 24
60567077,Central,Mkushi,Urban,Female,1,None,C2,Some high school,Roman Catholic,Self employed,D,Under K 849,Yes,18 – 24
60567078,Central,Mkushi,Urban,Female,0,None,C2,Some high school,Roman Catholic,Working Part-Time,D,Under K 849,Yes,18 – 24
60567079,Central,Mkushi,Urban,Female,0,None,C1,Completed high School,Anglican/Protestant,Unemployed [SEEKING A JOB],C2,"K 2,500   -  K 3,154",Yes,18 – 24
60567080,Central,Mkushi,Urban,Female,1,None,C1,Completed high School,Roman Catholic,Self employed,C1,"K 2,500   -  K 3,154",Yes,18 – 24
60567100,Central,Mkushi,Urban,Male,1,None,C1,Completed high School,Roman Catholic,Retired - voluntary scholarspensioners,C2,"K 1675- K2,499",Yes,45 - 60
60567101,Central,Mkushi,Urban,Female,1,None,AB,Completed high School,Roman Catholic,Unemployed [NOT SEEKING A JOB],C1,No Income,Yes,18 – 24
60567102,Central,Mkushi,Urban,Male,1,None,AB,Completed high School,Roman Catholic,Retired - voluntary scholarspensioners,C2,No Income,Yes,45 - 60
60567103,Central,Mkushi,Urban,Female,1,None,AB,Completed high School,Other Christian,Self employed,C2,"K 1675- K2,499",No,25 – 34
60567104,Central,Mkushi,Urban,Male,0,None,C1,Completed high School,Roman Catholic,Unemployed [SEEKING A JOB],No Income,No Income,Yes,18 – 24
60567105,Central,Mkushi,Urban,Female,1,None,C1,Some university,Roman Catholic,Working Full-Time,C2,"K 4,628   -  K 5,364",Yes,25 – 34
60567106,Central,Mkushi,Urban,Male,0,One,AB,Completed high School,Seventh Day Adventists,Unemployed [NOT SEEKING A JOB],No Income,No Income,Yes,15 – 17
60567107,Central,Mkushi,Urban,Male,1,None,C1,Some high school,Roman Catholic,Self employed,C1,"K 3,891  -  K 4,627",Yes,25 – 34
60567108,Central,Mkushi,Urban,Male,1,One,AB,University completed,Roman Catholic,Working Full-Time,C1,"K 6,103   -  K 7,892",Yes,25 – 34
60567437,Central,Chibombo,Urban,Female,1,One,C1,Completed high School,Anglican/Protestant,Self employed,C1,"K 1675- K2,499",Yes,25 – 34
60567438,Central,Chibombo,Urban,Male,1,Two or More,AB,Any other post-high school qualification,Anglican/Protestant,Retired - voluntary scholarspensioners,C1,"K 1675- K2,499",Yes,45 - 60
60567439,Central,Chibombo,Urban,Male,0,One,C1,Some high school,Seventh Day Adventists,Student,C1,Under K 849,Yes,18 – 24
60567440,Central,Chibombo,Urban,Female,1,None,C1,Completed high School,Anglican/Protestant,Working Full-Time,D,K 850-K 1674,Yes,25 – 34
60567441,Central,Chibombo,Urban,Male,3,Two or More,AB,Completed high School,Muslim,Student,AB,Under K 849,Yes,18 – 24
60567442,Central,Chibombo,Urban,Female,1,None,C2,Some high school,Anglican/Protestant,Student,C2,Under K 849,Yes,18 – 24
60567443,Central,Chibombo,Urban,Female,1,One,AB,University completed,Other Christian,Unemployed [NOT SEEKING A JOB],C1,Under K 849,Yes,18 – 24
60567549,Lusaka,Lusaka,Urban,Female,1,None,AB,Some high school,Anglican/Protestant,Student,D,Under K 849,Yes,15 – 17
60567584,Lusaka,Lusaka,Urban,Female,1,None,C1,Some primary school,Anglican/Protestant,Self employed,D,K 850-K 1674,Yes,25 – 34
60573808,Central,Kabwe,Urban,Male,1,None,C1,Some high school,Others,Working Full-Time,D,K 850-K 1674,No,35 – 44
60573809,Central,Kabwe,Rural,Male,0,None,D,No formal education,Anglican/Protestant,Self employed,D,Under K 849,No,35 – 44
